更新日期,#genre#
CCTV12,https://www.wmviv.com/iptv/bc2t.php?id=cctv12$IPV4•线路4
CCTV12,http://112.27.235.94:8000/hls/13/index.m3u8$IPV4•线路5
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8$IPV4•线路6
CCTV13,http://148.135.93.213/live.php?id=CCTV13$IPV4•线路1
CCTV13,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8$IPV4•线路2
CCTV13,http://175.8.28.207:9999/tsfile/live/0013_1.m3u8$IPV4•线路3
CCTV13,https://www.wmviv.com/iptv/bc2t.php?id=cctv13$IPV4•线路4
CCTV13,http://112.27.235.94:8000/hls/14/index.m3u8$IPV4•线路5
CCTV13,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8$IPV4•线路6
CCTV13,http://106.53.99.30/tv/cctv13.php$IPV4•线路7
CCTV14,http://101.35.240.114:88/live.php?id=CCTV14$IPV4•线路1
CCTV14,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8$IPV4•线路2
CCTV14,http://175.8.28.207:9999/tsfile/live/0014_1.m3u8$IPV4•线路3
CCTV14,https://www.wmviv.com/iptv/bc2t.php?id=cctv14$IPV4•线路4
CCTV14,http://112.27.235.94:8000/hls/15/index.m3u8$IPV4•线路5
CCTV14,https://zby.130519.xyz/PLTV/11/224/3221225738/index.m3u8$IPV4•线路6
CCTV15,http://148.135.93.213/live.php?id=CCTV15$IPV4•线路1
CCTV15,http://p.ytelc.com/169l/0/cctv.php?id=cctv15$IPV4•线路2
CCTV15,https://www.wmviv.com/iptv/bc2t.php?id=cctv15$IPV4•线路3
CCTV15,http://112.27.235.94:8000/hls/16/index.m3u8$IPV4•线路4
CCTV15,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8$IPV4•线路5
CCTV16,http://101.35.240.114:88/live.php?id=CCTV16$IPV4•线路1
CCTV16,http://p.ytelc.com/169l/0/cctv.php?id=cctv16$IPV4•线路2
CCTV16,https://www.wmviv.com/iptv/bc2t.php?id=cctv16$IPV4•线路3
CCTV16,https://zby.130519.xyz/PLTV/11/224/3221226120/index.m3u8$IPV4•线路4
CCTV17,http://74.48.192.96:82/live.php?id=CCTV17$IPV4•线路1
CCTV17,http://p.ytelc.com/169l/0/cctv.php?id=cctv17$IPV4•线路2
CCTV17,https://www.wmviv.com/iptv/bc2t.php?id=cctv17$IPV4•线路3
CCTV17,http://p.ytelc.com/169l/0/cctv.php?id=cctv17$IPV4•线路4
CETV1,https://zby.130519.xyz/PLTV/11/224/3221225775/index.m3u8$IPV4
CETV4,https://zby.130519.xyz/PLTV/11/224/3221226153/index.m3u8$IPV4
重温经典,http://112.27.235.94:8000/hls/50/index.m3u8$IPV4•线路1
重温经典,http://8.138.7.223/tv/cwjd.php$IPV4•线路2
重温经典,https://other.ottiptv.cc/cwjd.m3u8$IPV4•线路3
重温经典,http://101.35.240.114:88/live.php?id=重温经典$IPV4•线路4
中国天气,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8$IPV4
┃央视付费频道,#genre#
第一剧场,http://www.lizhinas.top:1009/rtp/239.252.219.86:5140$IPV4
风云剧场,http://www.lizhinas.top:1009/rtp/239.252.219.89:5140$IPV4
怀旧剧场,http://www.lizhinas.top:1009/rtp/239.252.219.90:5140$IPV4
风云音乐,http://www.lizhinas.top:1009/rtp/239.252.219.87:5140$IPV4
风云足球,http://www.lizhinas.top:1009/rtp/239.252.219.96:5140$IPV4
世界地理,http://www.lizhinas.top:1009/rtp/239.252.219.93:5140$IPV4
兵器科技,http://www.lizhinas.top:1009/rtp/239.252.219.98:5140$IPV4
老故事,http://www.wmviv.com/iptv/bc2t.php?id=lgs$IPV4
中学生,http://www.wmviv.com/iptv/bc2t.php?id=zxs$IPV4
┃卫视频道,#genre#
山东卫视,http://iptv.huuc.edu.cn/hls/sdhd.m3u8$IPV4•线路1
山东卫视,http://www.wmviv.com/iptv/bc2t.php?id=sdws$IPV4•线路2
山东卫视,http://148.135.93.213/live.php?id=山东卫视$IPV4•线路3
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8$IPV4•线路4
山东卫视,https://zby.130519.xyz/PLTV/11/224/3221225733/index.m3u8$IPV4•线路5
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8$IPV4•线路1
北京卫视,http://101.35.240.114:88/live.php?id=北京卫视$IPV4•线路2
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8$IPV4•线路3
北京卫视,https://zby.130519.xyz/PLTV/11/224/3221225724/index.m3u8$IPV4•线路4
东方卫视,http://iptv.huuc.edu.cn/hls/dfhd.m3u8$IPV4•线路1
东方卫视,http://www.wmviv.com/iptv/bc2t.php?id=dfws$IPV4•线路2
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$IPV4•线路3
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221225725/index.m3u8$IPV4•线路4
浙江卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8$IPV4•线路1
浙江卫视,http://iptv.huuc.edu.cn/hls/zjhd.m3u8$IPV4•线路2
浙江卫视,http://101.35.240.114:88/live.php?id=浙江卫视$IPV4•线路3
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路4
浙江卫视,http://112.27.235.94:8000/hls/29/index.m3u8$IPV4•线路5
浙江卫视,https://zby.130519.xyz/PLTV/11/224/3221225727/index.m3u8$IPV4•线路6
湖南卫视,http://iptv.huuc.edu.cn/hls/hunanhd.m3u8$IPV4•线路1
湖南卫视,http://www.wmviv.com/iptv/bc2t.php?id=hunws$IPV4•线路2
湖南卫视,http://101.35.240.114:88/live.php?id=湖南卫视$IPV4•线路3
湖南卫视,http://112.27.235.94:8000/hls/31/index.m3u8$IPV4•线路4
湖南卫视,https://zby.130519.xyz/PLTV/11/224/3221225726/index.m3u8$IPV4•线路5
江苏卫视,http://iptv.huuc.edu.cn/hls/jshd.m3u8$IPV4•线路1
江苏卫视,http://www.wmviv.com/iptv/bc2t.php?id=jsws$IPV4•线路2
江苏卫视,http://101.35.240.114:88/live.php?id=江苏卫视$IPV4•线路3
江苏卫视,http://112.27.235.94:8000/hls/32/index.m3u8$IPV4•线路4
江苏卫视,https://zby.130519.xyz/PLTV/11/224/3221225720/index.m3u8$IPV4•线路5
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8$IPV4•线路1
安徽卫视,http://101.35.240.114:88/live.php?id=安徽卫视$IPV4•线路2
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8$IPV4•线路3
安徽卫视,https://zby.130519.xyz/PLTV/11/224/3221225739/index.m3u8$IPV4•线路4
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8$IPV4•线路1
重庆卫视,http://www.wmviv.com/iptv/bc2t.php?id=cqws$IPV4•线路2
重庆卫视,http://148.135.93.213/live.php?id=重庆卫视$IPV4•线路3
重庆卫视,http://112.27.235.94:8000/hls/36/index.m3u8$IPV4•线路4
重庆卫视,https://zby.130519.xyz/PLTV/11/224/3221226171/index.m3u8$IPV4•线路5
四川卫视,http://iptv.huuc.edu.cn/hls/schd.m3u8$IPV4•线路1
四川卫视,http://148.135.93.213/live.php?id=四川卫视$IPV4•线路2
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8$IPV4•线路3
四川卫视,https://zby.130519.xyz/PLTV/11/224/3221226152/index.m3u8$IPV4•线路4
东南卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8$IPV4•线路1
东南卫视,http://www.wmviv.com/iptv/bc2t.php?id=dnws$IPV4•线路2
东南卫视,http://148.135.93.213/live.php?id=东南卫视$IPV4•线路3
东南卫视,http://112.27.235.94:8000/hls/38/index.m3u8$IPV4•线路4
东南卫视,https://zby.130519.xyz/PLTV/11/224/3221225745/index.m3u8$IPV4•线路5
东南卫视,http://8.138.7.223/tv/fjtv1.php?id=dnws$IPV4•线路6
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8$IPV4•线路1
深圳卫视,http://101.35.240.114:88/live.php?id=深圳卫视$IPV4•线路2
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$IPV4•线路3
深圳卫视,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8$IPV4•线路4
广东卫视,http://iptv.huuc.edu.cn/hls/gdhd.m3u8$IPV4•线路1
广东卫视,http://www.wmviv.com/iptv/bc2t.php?id=gdws$IPV4•线路2
广东卫视,http://101.35.240.114:88/live.php?id=广东卫视$IPV4•线路3
广东卫视,http://112.27.235.94:8000/hls/30/index.m3u8$IPV4•线路4
广东卫视,https://zby.130519.xyz/PLTV/11/224/3221225731/index.m3u8$IPV4•线路5
广西卫视,http://www.wmviv.com/iptv/bc2t.php?id=gxws$IPV4•线路1
广西卫视,http://148.135.93.213/live.php?id=广西卫视$IPV4•线路2
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226084/index.m3u8$IPV4•线路3
厦门卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.2.11:8060$IPV4•线路1
厦门卫视,http://8.138.7.223/tv/fjtv1.php?id=xmws$IPV4•线路2
甘肃卫视,http://www.wmviv.com/iptv/bc2t.php?id=gsws$IPV4•线路1
甘肃卫视,http://148.135.93.213/live.php?id=甘肃卫视$IPV4•线路2
甘肃卫视,https://zby.130519.xyz/PLTV/11/224/3221226090/index.m3u8$IPV4•线路3
贵州卫视,http://www.wmviv.com/iptv/bc2t.php?id=gzws$IPV4•线路1
贵州卫视,http://148.135.93.213/live.php?id=贵州卫视$IPV4•线路2
贵州卫视,http://112.27.235.94:8000/hls/46/index.m3u8$IPV4•线路3
贵州卫视,https://zby.130519.xyz/PLTV/11/224/3221226173/index.m3u8$IPV4•线路4
河北卫视,http://event.pull.hebtv.com/jishi/weishi_tingyun.m3u8$IPV4•线路1
河北卫视,http://iptv.huuc.edu.cn/hls/hebhd.m3u8$IPV4•线路2
河北卫视,http://148.135.93.213/live.php?id=河北卫视$IPV4•线路3
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8$IPV4•线路4
河北卫视,http://112.27.235.94:8000/hls/39/index.m3u8$IPV4•线路5
河北卫视,https://zby.130519.xyz/PLTV/11/224/3221226107/index.m3u8$IPV4•线路6
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3d44740039027301acf8341d7361ab59$IPV4•线路7
河南卫视,http://www.wmviv.com/iptv/bc2t.php?id=hnws$IPV4•线路1
河南卫视,http://148.135.93.213/live.php?id=河南卫视$IPV4•线路2
河南卫视,http://112.27.235.94:8000/hls/37/index.m3u8$IPV4•线路3
河南卫视,https://zby.130519.xyz/PLTV/11/224/3221226132/index.m3u8$IPV4•线路4
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$IPV4•线路5
黑龙江卫视,http://iptv.huuc.edu.cn/hls/hljhd.m3u8$IPV4•线路1
黑龙江卫视,http://148.135.93.213/live.php?id=黑龙江卫视$IPV4•线路2
黑龙江卫视,http://112.27.235.94:8000/hls/48/index.m3u8$IPV4•线路3
湖北卫视,http://iptv.huuc.edu.cn/hls/hbhd.m3u8$IPV4•线路1
湖北卫视,http://www.wmviv.com/iptv/bc2t.php?id=hubws$IPV4•线路2
湖北卫视,http://101.35.240.114:88/live.php?id=湖北卫视$IPV4•线路3
湖北卫视,http://112.27.235.94:8000/hls/41/index.m3u8$IPV4•线路4
湖北卫视,https://zby.130519.xyz/PLTV/11/224/3221225729/index.m3u8$IPV4•线路5
江西卫视,http://iptv.huuc.edu.cn/hls/jxhd.m3u8$IPV4•线路1
江西卫视,http://www.wmviv.com/iptv/bc2t.php?id=jxws$IPV4•线路2
江西卫视,http://101.35.240.114:88/live.php?id=江西卫视$IPV4•线路3
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8$IPV4•线路4
江西卫视,https://zby.130519.xyz/PLTV/11/224/3221225740/index.m3u8$IPV4•线路5
吉林卫视,http://www.wmviv.com/iptv/bc2t.php?id=jlws$IPV4•线路1
吉林卫视,http://148.135.93.213/live.php?id=吉林卫视$IPV4•线路2
吉林卫视,https://zby.130519.xyz/PLTV/11/224/3221226149/index.m3u8$IPV4•线路3
内蒙古卫视,http://www.wmviv.com/iptv/bc2t.php?id=nmws$IPV4•线路1
内蒙古卫视,http://101.35.240.114:88/live.php?id=内蒙古卫视$IPV4•线路2
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8$IPV4•线路3
内蒙古卫视,http://112.27.235.94:8000/hls/49/index.m3u8$IPV4•线路4
辽宁卫视,http://iptv.huuc.edu.cn/hls/lnhd.m3u8$IPV4•线路1
辽宁卫视,http://www.wmviv.com/iptv/bc2t.php?id=lnws$IPV4•线路2
辽宁卫视,http://148.135.93.213/live.php?id=辽宁卫视$IPV4•线路3
辽宁卫视,http://112.27.235.94:8000/hls/47/index.m3u8$IPV4•线路4
辽宁卫视,https://zby.130519.xyz/PLTV/11/224/3221225747/index.m3u8$IPV4•线路5
宁夏卫视,http://www.wmviv.com/iptv/bc2t.php?id=nxws$IPV4•线路1
宁夏卫视,http://120.76.248.139/live/bfgd/4200000118.m3u8$IPV4•线路2
青海卫视,http://www.wmviv.com/iptv/bc2t.php?id=qhws$IPV4•线路1
青海卫视,http://148.135.93.213/live.php?id=青海卫视$IPV4•线路2
青海卫视,https://zby.130519.xyz/PLTV/11/224/3221226105/index.m3u8$IPV4•线路3
天津卫视,http://iptv.huuc.edu.cn/hls/tjhd.m3u8$IPV4•线路1
天津卫视,http://148.135.93.213/live.php?id=天津卫视$IPV4•线路2
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8$IPV4•线路3
天津卫视,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8$IPV4•线路4
海南卫视,http://www.wmviv.com/iptv/bc2t.php?id=hinws$IPV4•线路1
海南卫视,http://148.135.93.213/live.php?id=海南卫视$IPV4•线路2
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8$IPV4•线路3
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws$IPV4•线路4
海南卫视,https://zby.130519.xyz/PLTV/11/224/3221226154/index.m3u8$IPV4•线路5
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws$IPV4•线路6
新疆卫视,http://www.wmviv.com/iptv/bc2t.php?id=xjws$IPV4•线路1
新疆卫视,http://101.35.240.114:88/live.php?id=新疆卫视$IPV4•线路2
云南卫视,http://www.wmviv.com/iptv/bc2t.php?id=ynws$IPV4•线路1
云南卫视,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovL3d3dy5kc2suY2MvcGhwL3N4Z2QucGhwP2lkPXlud3M=$IPV4•线路2
云南卫视,http://112.27.235.94:8000/hls/40/index.m3u8$IPV4•线路3
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226109/index.m3u8$IPV4•线路4
西藏卫视,http://www.wmviv.com/iptv/bc2t.php?id=xzws$IPV4•线路1
西藏卫视,http://101.35.240.114:88/live.php?id=西藏卫视$IPV4•线路2
海峡卫视,http://www.wmviv.com/iptv/bc2t.php?id=hxws$IPV4•线路1
海峡卫视,http://8.138.7.223/tv/hxws.m3u8$IPV4•线路2
海峡卫视,http://8.138.7.223/tv/hxws.m3u8$IPV4•线路3
海峡卫视,http://r.jdshipin.com/WtYt3$IPV4•线路4
海峡卫视,http://8.138.7.223/tv/hxws.m3u8$IPV4•线路5
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8$IPV4
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8$IPV4
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws$IPV4
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8$IPV4
┃山东频道,#genre#
山东新闻,http://119.32.12.17:2901/udp/224.1.100.5:11111$IPV4
山东少儿,http://119.32.12.17:2901/udp/224.1.100.9:11111$IPV4
山东教育,http://iptv.huuc.edu.cn/hls/sdetv.m3u8$IPV4•线路1
山东教育,https://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8$IPV4•线路2
山东生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true$IPV4
山东体育,http://r.jdshipin.com/LiYdg$IPV4•线路1
山东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8$IPV4•线路2
济宁公共,http://dassby.qqff.top:99/live/辽宁公共/index.m3u8$IPV4•线路1
济宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8$IPV4•线路2
济宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8$IPV4•线路3
济宁教育,http://120.76.248.139/live/bfgd/4200000075.m3u8$IPV4
济宁新闻综合,http://8.138.7.223/tv/fjtv1.php?id=nd1$IPV4
济宁综合,http://cnpull.sccnfb.com:80/live/123456.m3u8$IPV4
菏泽一套新闻综合,https://zby.130519.xyz/PLTV/11/224/3221226136/index.m3u8$IPV4
菏泽经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8$IPV4
┃少儿频道,#genre#
卡酷少儿,https://zby.130519.xyz/PLTV/11/224/3221226019/index.m3u8$IPV4
金鹰卡通,https://zby.130519.xyz/PLTV/11/224/3221226094/index.m3u8$IPV4•线路1
金鹰卡通,http://itv.iptv1688.top:2016/itv.php?id=金鹰卡通$IPV4•线路2
金鹰卡通,http://tvbox6.icu/tv/mgtv.php?id=287$IPV4•线路3
动漫秀场,https://zby.130519.xyz/PLTV/11/224/3221225764/index.m3u8$IPV4•线路1
动漫秀场,http://111.22.153.159:35455/itv/5000000011000031113.m3u8?cdn=bestzb$IPV4•线路2
动漫秀场,http://36.129.204.117:9003//hls/67/index.m3u8$IPV4•线路3
哈哈炫动,https://zby.130519.xyz/PLTV/11/224/3221226161/index.m3u8$IPV4•线路1
哈哈炫动,http://111.22.153.159:35455/itv/5000000011000031123.m3u8?cdn=bestzb$IPV4•线路2
优漫卡通,http://www.wmviv.com/iptv/bc2t.php?id=ymkt$IPV4
┃湾区频道,#genre#
翡翠台,http://bxtv.3a.ink/api.php?id=fct$IPV4•线路1
翡翠台,http://r.jdshipin.com/qClQf$IPV4•线路2
翡翠台,http://r.jdshipin.com/qrfbg$IPV4•线路3
翡翠台,http://r.jdshipin.com/62WM7$IPV4•线路4
翡翠台,http://r.jdshipin.com/n90gt$IPV4•线路5
翡翠台,http://r.jdshipin.com/GeWKr$IPV4•线路6
翡翠台,http://api.kkitv.itv888.vip:8080/streams/91wc8xdtj8/index.m3u8$IPV4•线路7
翡翠台,http://iptv.4666888.xyz/iptv2A.php?id=34$IPV4•线路8
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4$IPV4•线路9
翡翠台,http://ali.hlspull.yximgs.com:80/live/5bcf75a5e2b0610a5abc7d8e448d63b7.flv$IPV4•线路10
翡翠台,http://ali.hlspull.yximgs.com/live/c296dd04c2b0d30b4c997dba5f39db49.flv$IPV4•线路11
翡翠台,http://ali.hlspull.yximgs.com/live/awei_jade.flv$IPV4•线路12
凤凰中文,http://r.jdshipin.com/cCCzW$IPV4•线路1
凤凰中文,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pcc72.flv$IPV4•线路2
凤凰中文,http://ali.hlspull.yximgs.com/live/167_fhzw.flv$IPV4•线路3
凤凰资讯,http://r.jdshipin.com/0Rp07$IPV4•线路1
凤凰资讯,http://api.kkitv.itv888.vip:8080/streams/wzt3qbit80m/index.m3u8$IPV4•线路2
凤凰资讯,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv$IPV4•线路3
凤凰资讯,http://ali.hlspull.yximgs.com/live/167_fhzx.flv$IPV4•线路4
凤凰香港,http://r.jdshipin.com/yDoTN$IPV4•线路1
凤凰香港,http://r.jdshipin.com/NfC0f$IPV4•线路2
凤凰香港,http://api.kkitv.itv888.vip:8080/streams/mty4v56ud39/index.m3u8$IPV4•线路3
凤凰香港,http://43.152.143.193:80/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv$IPV4•线路4
凤凰香港,http://ali.hlspull.yximgs.com/live/65b743590f6ead5c527ed74a456b6de7.flv$IPV4•线路5
凤凰卫视,http://api.kkitv.itv888.vip:8080/streams/vny1wblsnch/index.m3u8$IPV4
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$IPV4•线路1
香港卫视,http://101.35.240.114:88/live.php?id=香港卫视$IPV4•线路2
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$IPV4•线路3
┃影视频道,#genre#
CHC动作电影,http://www.wmviv.com/iptv/bc2t.php?id=chcdzdy$IPV4•线路1
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
CHC动作电影,http://101.35.240.114:88/live.php?id=CHC动作电影$IPV4•线路3
CHC高清电影,http://58.19.38.162:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路1
